FILE_VERSION	2.0.0
NO_OF_FRAMES	505
NO_OF_CAMERAS	8
NO_OF_MARKERS	39
FREQUENCY	300
DESCRIPTION	--
TIME_STAMP	2026-05-13, 16:19:30.039	10554.92890750
DATA_INCLUDED	3D
MARKER_NAMES	Q_HeadL	Q_HeadR	Q_HeadFront	Q_Chest	Q_SpineThoracic2	Q_SpineThoracic12	Q_LShoulderTop	Q_LArm	Q_LElbowOut	Q_LElbowIn	Q_LWristIn	Q_LWristOut	Q_LHand2	Q_RShoulderTop	Q_RArm	Q_RElbowOut	Q_RElbowIn	Q_RWristIn	Q_RWristOut	Q_RHand2	Q_WaistLFront	Q_WaistL	Q_WaistBack	Q_WaistR	Q_WaistRFront	Q_LThighFrontLow	Q_LKneeOut	Q_LShinFrontHigh	Q_LAnkleOut	Q_LHeelBack	Q_LForefoot2	Q_LForefoot5	Q_RThighFrontLow	Q_RKneeOut	Q_RShinFrontHigh	Q_RAnkleOut	Q_RHeelBack	Q_RForefoot2	Q_RForefoot5
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed
Frame	Time	Q_HeadL X	Q_HeadL Y	Q_HeadL Z	Q_HeadR X	Q_HeadR Y	Q_HeadR Z	Q_HeadFront X	Q_HeadFront Y	Q_HeadFront Z	Q_Chest X	Q_Chest Y	Q_Chest Z	Q_SpineThoracic2 X	Q_SpineThoracic2 Y	Q_SpineThoracic2 Z	Q_SpineThoracic12 X	Q_SpineThoracic12 Y	Q_SpineThoracic12 Z	Q_LShoulderTop X	Q_LShoulderTop Y	Q_LShoulderTop Z	Q_LArm X	Q_LArm Y	Q_LArm Z	Q_LElbowOut X	Q_LElbowOut Y	Q_LElbowOut Z	Q_LElbowIn X	Q_LElbowIn Y	Q_LElbowIn Z	Q_LWristIn X	Q_LWristIn Y	Q_LWristIn Z	Q_LWristOut X	Q_LWristOut Y	Q_LWristOut Z	Q_LHand2 X	Q_LHand2 Y	Q_LHand2 Z	Q_RShoulderTop X	Q_RShoulderTop Y	Q_RShoulderTop Z	Q_RArm X	Q_RArm Y	Q_RArm Z	Q_RElbowOut X	Q_RElbowOut Y	Q_RElbowOut Z	Q_RElbowIn X	Q_RElbowIn Y	Q_RElbowIn Z	Q_RWristIn X	Q_RWristIn Y	Q_RWristIn Z	Q_RWristOut X	Q_RWristOut Y	Q_RWristOut Z	Q_RHand2 X	Q_RHand2 Y	Q_RHand2 Z	Q_WaistLFront X	Q_WaistLFront Y	Q_WaistLFront Z	Q_WaistL X	Q_WaistL Y	Q_WaistL Z	Q_WaistBack X	Q_WaistBack Y	Q_WaistBack Z	Q_WaistR X	Q_WaistR Y	Q_WaistR Z	Q_WaistRFront X	Q_WaistRFront Y	Q_WaistRFront Z	Q_LThighFrontLow X	Q_LThighFrontLow Y	Q_LThighFrontLow Z	Q_LKneeOut X	Q_LKneeOut Y	Q_LKneeOut Z	Q_LShinFrontHigh X	Q_LShinFrontHigh Y	Q_LShinFrontHigh Z	Q_LAnkleOut X	Q_LAnkleOut Y	Q_LAnkleOut Z	Q_LHeelBack X	Q_LHeelBack Y	Q_LHeelBack Z	Q_LForefoot2 X	Q_LForefoot2 Y	Q_LForefoot2 Z	Q_LForefoot5 X	Q_LForefoot5 Y	Q_LForefoot5 Z	Q_RThighFrontLow X	Q_RThighFrontLow Y	Q_RThighFrontLow Z	Q_RKneeOut X	Q_RKneeOut Y	Q_RKneeOut Z	Q_RShinFrontHigh X	Q_RShinFrontHigh Y	Q_RShinFrontHigh Z	Q_RAnkleOut X	Q_RAnkleOut Y	Q_RAnkleOut Z	Q_RHeelBack X	Q_RHeelBack Y	Q_RHeelBack Z	Q_RForefoot2 X	Q_RForefoot2 Y	Q_RForefoot2 Z	Q_RForefoot5 X	Q_RForefoot5 Y	Q_RForefoot5 Z	
1038	3.45667	67.817	212.013	1706.058	59.304	44.130	1714.936	185.553	116.852	1705.314	71.275	90.910	1386.990	-30.040	73.350	1588.952	-160.072	-62.974	1292.314	-58.029	262.976	1463.444	-251.527	180.390	1344.450	-244.141	232.774	1229.837	-223.042	139.911	1210.577	-45.627	194.059	1071.482	-94.261	221.598	1019.022	31.179	252.919	1012.093	97.697	-40.469	1551.501	133.584	-254.744	1411.652	244.793	-247.094	1402.930	212.622	-233.095	1299.885	461.403	-131.605	1333.419	482.198	-198.070	1294.487	547.381	-106.933	1321.835	-6.823	42.214	1051.030	-58.662	85.354	1063.354	-193.712	-68.893	1145.241	-52.675	-230.453	1135.847	-3.022	-188.593	1097.446	-10.063	19.012	630.177	-32.945	56.216	547.611	-53.112	33.735	425.286	-143.263	72.281	118.983	-207.569	32.257	82.399	-3.552	-1.832	33.081	-20.234	47.288	32.769	-70.008	-306.713	663.237	-115.041	-336.559	587.220	-155.487	-329.336	466.069	-300.797	-345.709	186.229	-322.088	-273.162	155.536	-210.152	-408.717	44.363	-256.781	-411.480	60.613
1039	3.46000	66.981	210.781	1706.727	58.559	42.903	1715.587	184.805	115.621	1706.079	71.071	90.110	1387.608	-30.842	72.436	1589.342	-160.596	-62.870	1291.978	-57.897	262.440	1464.013	-251.371	180.865	1344.151	-243.354	233.364	1229.696	-222.365	140.501	1210.554	-44.030	194.147	1072.619	-92.297	222.076	1019.894	33.443	252.678	1013.946	96.424	-42.116	1551.928	130.976	-256.085	1411.191	241.978	-248.968	1402.583	209.979	-234.618	1299.429	458.187	-132.545	1334.795	479.405	-198.662	1295.613	544.172	-107.456	1323.876	-6.578	42.221	1051.126	-58.150	85.673	1063.593	-193.833	-68.565	1144.876	-53.117	-230.400	1135.603	-3.302	-188.621	1097.375	-9.979	18.927	629.992	-32.919	56.156	547.425	-53.165	33.678	425.120	-143.278	72.350	118.774	-207.608	32.469	82.200	-3.532	-1.886	33.081	-20.168	47.263	32.799	-69.269	-307.145	663.199	-113.961	-336.693	587.069	-154.666	-329.240	465.670	-300.972	-345.332	186.611	-322.462	-272.777	155.715	-210.466	-408.132	44.559	-256.873	-411.141	60.875
1040	3.46333	66.240	209.572	1707.393	57.712	41.628	1716.237	184.015	114.368	1706.853	70.778	89.197	1388.197	-31.640	71.594	1589.538	-161.160	-62.771	1291.673	-57.767	261.864	1464.547	-251.378	181.181	1343.950	-242.627	233.950	1229.723	-221.775	141.130	1210.476	-42.371	194.162	1073.637	-90.299	222.437	1020.738	35.706	252.610	1015.717	96.036	-42.291	1553.436	128.387	-257.419	1410.767	239.155	-250.795	1402.260	207.314	-236.042	1298.980	454.918	-133.376	1336.223	476.514	-199.285	1296.641	540.951	-108.077	1325.909	-6.314	42.236	1051.220	-57.683	85.999	1063.800	-194.030	-68.188	1144.496	-53.604	-230.445	1135.424	-3.632	-188.700	1097.315	-9.984	18.885	629.839	-32.932	56.163	547.273	-53.278	33.655	424.961	-143.272	72.464	118.658	-207.675	32.650	82.023	-3.548	-1.906	33.112	-20.155	47.212	32.845	-68.529	-307.485	663.127	-112.976	-336.723	586.840	-153.872	-329.150	465.227	-301.252	-344.971	186.983	-322.782	-272.459	155.898	-210.903	-407.769	45.104	-257.225	-410.891	61.279
1041	3.46667	65.419	208.344	1708.120	56.894	40.462	1716.830	183.165	113.132	1707.567	70.461	88.293	1388.762	-32.519	70.623	1589.950	-161.622	-62.677	1291.298	-57.696	261.292	1465.099	-251.543	181.445	1343.765	-241.826	234.586	1229.473	-221.303	141.602	1210.332	-40.819	194.266	1074.771	-88.311	222.760	1021.546	37.931	252.449	1017.561	94.487	-44.361	1553.697	125.733	-258.831	1410.345	236.289	-252.693	1401.894	204.691	-237.342	1298.543	451.690	-134.303	1337.517	473.550	-199.932	1297.730	537.675	-108.733	1327.902	-6.067	42.268	1051.279	-57.247	86.319	1063.942	-194.280	-67.824	1144.187	-54.168	-230.429	1135.246	-3.990	-188.769	1097.226	-10.033	18.797	629.645	-32.929	56.115	547.090	-53.464	33.633	424.812	-143.259	72.503	118.493	-207.742	32.814	81.831	-3.634	-1.929	33.117	-20.214	47.244	32.860	-67.868	-307.988	663.169	-112.121	-336.842	586.595	-153.172	-329.029	464.771	-301.516	-344.675	187.175	-323.127	-272.250	156.079	-211.493	-407.458	45.667	-257.810	-410.719	61.589
1042	3.47000	64.602	207.088	1708.733	55.997	39.177	1717.406	182.327	111.895	1708.278	70.089	87.372	1389.355	-33.387	69.753	1590.092	-162.183	-62.637	1290.968	-57.635	260.715	1465.648	-251.723	181.642	1343.547	-241.066	235.207	1229.331	-220.790	142.074	1210.096	-39.261	194.362	1075.895	-86.467	223.097	1022.406	40.060	252.225	1019.397	93.165	-46.200	1554.087	123.012	-260.140	1409.759	233.368	-254.478	1401.423	202.042	-238.487	1298.164	448.365	-135.353	1338.724	470.577	-200.566	1298.659	534.248	-108.941	1329.611	-5.841	42.255	1051.351	-56.825	86.576	1064.068	-194.501	-67.460	1143.844	-54.706	-230.410	1135.000	-4.345	-188.854	1097.119	-10.094	18.734	629.453	-32.984	56.077	546.873	-53.619	33.641	424.649	-143.290	72.621	118.335	-207.823	32.941	81.549	-3.676	-1.941	33.140	-20.256	47.197	32.882	-67.164	-308.414	663.104	-111.246	-337.045	586.269	-152.478	-328.907	464.331	-301.792	-344.633	187.017	-323.450	-272.214	156.206	-212.229	-407.293	46.131	-258.452	-410.722	61.919
1043	3.47333	63.753	205.924	1709.358	55.216	37.982	1717.902	181.502	110.691	1708.975	69.723	86.461	1389.901	-34.225	68.863	1590.400	-162.721	-62.561	1290.542	-57.542	260.175	1466.167	-251.763	181.936	1343.304	-240.256	235.819	1229.110	-220.358	142.440	1209.858	-37.762	194.440	1077.016	-84.468	223.439	1023.257	42.168	251.977	1021.215	91.798	-47.922	1554.449	120.390	-261.506	1409.199	230.478	-256.253	1401.018	199.406	-239.577	1297.700	445.079	-136.334	1340.063	467.636	-201.053	1299.596	531.059	-109.861	1331.565	-5.585	42.307	1051.417	-56.515	86.696	1064.068	-194.650	-67.200	1143.474	-55.207	-230.326	1134.772	-4.666	-188.900	1097.023	-10.091	18.680	629.228	-33.055	56.062	546.713	-53.793	33.645	424.468	-143.325	72.689	118.142	-207.905	33.072	81.241	-3.682	-1.965	33.151	-20.275	47.172	32.892	-66.451	-308.605	662.926	-110.314	-337.103	585.864	-151.832	-328.798	463.874	-301.890	-344.563	187.030	-323.889	-272.156	156.347	-212.992	-407.093	46.358	-259.132	-410.775	62.064
1044	3.47667	62.924	204.663	1709.982	54.432	36.760	1718.453	180.706	109.497	1709.682	69.360	85.524	1390.460	-35.077	68.030	1590.536	-163.268	-62.478	1290.185	-57.485	259.579	1466.701	-251.558	182.456	1343.018	-239.463	236.398	1228.954	-219.743	142.963	1209.714	-36.228	194.506	1078.172	-82.540	223.752	1024.096	44.325	251.849	1022.985	90.444	-49.737	1554.793	117.762	-262.791	1408.671	227.615	-258.133	1400.492	196.709	-240.711	1297.177	441.812	-137.230	1341.328	464.745	-201.768	1300.580	527.752	-110.479	1333.438	-4.981	41.723	1052.079	-57.621	85.009	1062.240	-194.772	-66.937	1143.101	-55.677	-230.302	1134.554	-4.921	-188.998	1096.941	-10.063	18.576	629.016	-33.128	56.054	546.549	-53.858	33.625	424.324	-143.382	72.806	117.926	-207.932	33.259	80.937	-3.681	-2.004	33.152	-20.240	47.139	32.910	-65.635	-308.871	662.808	-109.427	-337.062	585.447	-151.138	-328.690	463.478	-302.108	-344.474	187.040	-324.352	-272.184	156.524	-213.691	-406.904	46.582	-259.818	-410.817	62.132
1045	3.48000	62.068	203.459	1710.604	53.649	35.598	1719.041	179.903	108.273	1710.374	68.969	84.614	1391.030	-35.855	67.119	1590.935	-163.797	-62.409	1289.893	-57.460	259.009	1467.289	-250.947	183.257	1342.610	-238.630	236.956	1228.766	-219.164	143.460	1209.599	-34.713	194.527	1079.283	-80.654	224.050	1025.122	46.467	251.761	1024.738	89.072	-51.467	1555.197	115.084	-264.034	1408.070	224.683	-259.817	1400.019	194.102	-241.676	1296.844	438.588	-138.279	1342.574	461.806	-202.422	1301.533	524.568	-111.314	1335.549	-4.771	41.818	1052.070	-57.111	85.385	1062.489	-195.000	-66.539	1142.724	-56.096	-230.298	1134.285	-5.188	-189.116	1096.845	-10.067	18.521	628.798	-33.198	56.040	546.363	-53.955	33.655	424.169	-143.439	72.909	117.721	-207.968	33.444	80.690	-3.673	-2.021	33.170	-20.230	47.134	32.925	-64.899	-309.214	662.758	-108.524	-336.964	585.066	-150.487	-328.720	463.117	-302.357	-344.419	187.322	-324.917	-272.168	156.823	-214.250	-406.732	46.710	-260.521	-410.757	62.129
1046	3.48333	61.220	202.262	1711.252	52.804	34.329	1719.651	179.076	107.101	1711.018	68.578	83.704	1391.582	-36.739	66.287	1591.146	-164.350	-62.336	1289.605	-57.420	258.442	1467.826	-250.841	183.698	1342.407	-237.804	237.536	1228.642	-218.575	144.046	1209.416	-33.182	194.552	1080.411	-78.736	224.349	1025.874	48.593	251.595	1026.537	87.756	-53.164	1555.533	112.403	-265.307	1407.622	221.818	-261.617	1399.542	191.374	-242.779	1296.285	435.315	-139.254	1343.838	458.822	-203.006	1302.490	521.259	-112.113	1337.516	-4.491	41.627	1052.235	-56.987	85.215	1062.240	-195.080	-66.301	1142.283	-56.614	-230.263	1134.071	-5.479	-189.224	1096.770	-10.111	18.413	628.587	-33.303	56.049	546.184	-54.096	33.671	424.006	-143.478	73.007	117.520	-208.022	33.640	80.434	-3.700	-2.058	33.194	-20.230	47.116	32.961	-64.224	-309.400	662.621	-107.825	-336.980	584.780	-149.951	-328.690	462.827	-302.516	-344.408	187.524	-325.438	-272.233	157.103	-214.814	-406.573	46.739	-261.055	-410.949	62.283
1047	3.48667	60.364	201.035	1711.756	51.942	33.150	1720.173	178.197	105.904	1711.699	68.151	82.792	1392.151	-37.643	65.373	1591.472	-164.900	-62.270	1289.243	-57.328	257.881	1468.410	-250.588	184.271	1342.046	-236.987	238.053	1228.453	-218.042	144.469	1209.234	-31.689	194.605	1081.575	-76.866	224.610	1026.653	50.671	251.411	1028.374	86.331	-54.850	1555.853	109.651	-266.495	1406.981	218.851	-263.345	1399.048	188.681	-243.784	1295.847	431.983	-140.411	1344.973	455.765	-203.832	1303.471	517.949	-113.017	1339.461	-4.295	41.620	1052.270	-56.793	85.166	1062.112	-195.203	-66.041	1141.957	-57.113	-230.277	1133.844	-5.820	-189.301	1096.673	-10.236	18.355	628.317	-33.418	56.047	545.987	-54.286	33.684	423.842	-143.533	73.066	117.316	-208.142	33.787	80.139	-3.773	-2.052	33.229	-20.270	47.268	33.072	-63.744	-309.477	662.464	-107.140	-337.178	584.663	-149.508	-328.810	462.532	-302.643	-344.563	187.716	-325.903	-272.563	157.050	-215.367	-406.485	46.505	-261.457	-411.287	62.426
1048	3.49000	59.512	199.831	1712.369	51.050	31.982	1720.659	177.323	104.687	1712.301	67.735	81.908	1392.668	-38.575	64.454	1591.703	-165.495	-62.287	1288.801	-57.346	257.265	1468.932	-250.565	184.603	1341.714	-236.142	238.597	1228.307	-217.566	144.824	1209.018	-30.174	194.605	1082.667	-74.931	224.789	1027.682	52.671	251.156	1030.191	84.805	-56.761	1556.512	106.890	-267.749	1406.331	215.841	-265.093	1398.463	185.960	-244.770	1295.396	428.631	-141.493	1346.058	452.719	-204.504	1304.420	514.564	-113.874	1341.333	-4.098	41.644	1052.309	-56.464	85.294	1062.112	-195.318	-65.781	1141.588	-57.663	-230.284	1133.550	-6.148	-189.467	1096.552	-10.288	18.329	628.050	-33.596	55.994	545.731	-54.514	33.725	423.624	-143.621	73.123	117.089	-208.295	33.893	79.779	-3.842	-2.077	33.260	-20.363	47.085	33.062	-63.209	-309.579	662.318	-106.575	-337.296	584.404	-149.128	-328.924	462.256	-302.623	-344.793	187.565	-326.202	-272.930	156.905	-215.836	-406.473	46.086	-261.733	-411.732	62.476
1049	3.49333	58.619	198.617	1712.897	50.163	30.714	1721.121	176.439	103.509	1712.924	67.350	81.063	1393.202	-39.447	63.584	1591.863	-166.005	-62.264	1288.406	-57.357	256.663	1469.491	-250.461	184.958	1341.347	-235.303	239.115	1228.169	-217.003	145.214	1208.819	-28.705	194.593	1083.800	-73.128	225.156	1028.553	54.616	250.929	1031.905	83.595	-58.106	1556.629	104.141	-268.906	1405.623	212.870	-266.721	1397.933	183.142	-245.957	1294.730	425.322	-142.556	1347.154	449.722	-205.275	1305.326	511.277	-114.886	1343.164	-3.918	41.563	1052.344	-56.214	85.305	1062.011	-195.996	-64.990	1141.763	-58.108	-230.230	1133.311	-6.413	-189.539	1096.434	-10.358	18.262	627.787	-33.732	55.972	545.499	-54.682	33.750	423.400	-143.704	73.189	116.816	-208.431	33.997	79.411	-3.924	-2.144	33.209	-20.391	47.059	33.068	-62.759	-309.630	662.148	-106.038	-337.304	584.083	-148.735	-329.092	462.012	-302.487	-345.047	187.388	-326.366	-273.340	156.732	-216.151	-406.480	45.597	-261.777	-412.194	62.335
1050	3.49667	57.729	197.433	1713.451	49.366	29.606	1721.562	175.612	102.349	1713.514	66.946	80.159	1393.742	-40.329	62.655	1592.136	-166.542	-62.226	1288.041	-57.359	256.138	1470.079	-250.345	185.368	1341.145	-234.424	239.615	1228.074	-216.453	145.650	1208.665	-27.206	194.572	1084.946	-70.518	223.952	1029.498	56.642	250.800	1033.657	82.156	-59.770	1556.977	101.489	-270.062	1405.006	209.947	-268.436	1397.338	180.396	-246.956	1294.205	422.023	-143.639	1348.314	446.733	-205.874	1306.149	507.951	-115.771	1345.010	-3.682	41.488	1052.388	-55.963	85.278	1061.907	-196.320	-64.541	1141.553	-58.524	-230.239	1133.060	-6.638	-189.658	1096.324	-10.352	18.188	627.529	-33.855	55.951	545.243	-54.803	33.771	423.166	-143.827	73.247	116.581	-208.490	34.118	79.079	-3.893	-2.155	33.241	-20.430	47.054	33.052	-62.241	-309.635	661.972	-105.521	-337.269	583.844	-148.306	-329.306	461.762	-302.465	-345.258	187.359	-326.436	-273.685	156.645	-216.189	-406.534	45.281	-261.722	-412.607	62.120
1051	3.50000	56.834	196.235	1713.985	48.560	28.484	1722.081	174.764	101.199	1714.136	66.563	79.287	1394.246	-41.156	61.851	1592.249	-167.047	-62.140	1287.654	-57.344	255.556	1470.658	-250.092	185.841	1340.866	-233.569	240.069	1227.981	-215.723	146.225	1208.570	-25.769	194.477	1086.071	-68.566	224.129	1030.294	58.652	250.649	1035.393	80.838	-61.268	1557.183	98.714	-271.139	1404.373	206.902	-270.012	1396.759	177.678	-247.936	1293.696	418.750	-144.862	1349.355	443.755	-206.616	1306.950	504.688	-116.736	1346.944	-3.481	41.391	1052.412	-55.625	85.402	1061.907	-196.565	-64.048	1141.349	-58.933	-230.194	1132.774	-6.856	-189.756	1096.221	-10.370	18.110	627.212	-33.966	55.977	545.045	-54.925	33.785	422.923	-143.966	73.290	116.265	-208.601	34.247	78.747	-3.918	-2.195	33.218	-20.428	47.005	33.084	-61.865	-309.578	661.809	-105.035	-337.274	583.673	-147.929	-329.528	461.572	-302.367	-345.476	187.391	-326.499	-273.963	156.593	-216.140	-406.648	45.068	-261.491	-413.079	62.083
1052	3.50333	55.896	195.074	1714.531	47.716	27.282	1722.625	173.879	100.045	1714.668	66.149	78.417	1394.772	-42.113	60.890	1592.624	-167.543	-62.105	1287.334	-57.346	254.945	1471.225	-249.910	186.249	1340.670	-232.672	240.565	1227.902	-215.114	146.742	1208.555	-24.323	194.369	1087.190	-66.604	224.225	1031.228	60.640	250.367	1037.129	79.216	-62.934	1557.448	95.977	-272.266	1403.713	203.887	-271.573	1396.208	174.888	-248.867	1293.062	415.418	-145.969	1350.390	440.775	-207.469	1307.879	501.349	-117.665	1348.897	-3.248	41.335	1052.467	-55.325	85.468	1061.862	-196.725	-63.665	1141.140	-59.380	-230.184	1132.530	-7.118	-189.883	1096.092	-10.470	18.046	626.917	-34.059	55.961	544.779	-55.118	33.780	422.659	-144.043	73.346	116.050	-208.696	34.331	78.445	-3.966	-2.198	33.266	-20.444	47.102	33.174	-61.593	-309.640	661.727	-104.692	-337.281	583.526	-147.571	-329.748	461.358	-302.119	-345.744	187.485	-326.475	-274.259	156.506	-215.998	-406.879	44.992	-261.284	-413.508	62.019
1053	3.50667	55.002	193.908	1715.010	46.745	25.933	1723.089	172.943	98.895	1715.201	65.721	77.556	1395.299	-43.037	60.014	1592.779	-168.077	-62.081	1286.883	-57.401	254.355	1471.815	-249.735	186.683	1340.346	-231.786	241.043	1227.795	-214.579	147.107	1208.403	-22.896	194.248	1088.300	-64.748	224.387	1032.141	62.678	250.088	1038.952	77.643	-64.659	1557.580	93.185	-273.377	1403.101	200.829	-273.099	1395.664	172.165	-249.787	1292.545	412.121	-147.146	1351.427	437.646	-208.223	1308.695	497.963	-118.616	1350.695	-3.098	41.297	1052.501	-55.051	85.500	1061.754	-196.869	-63.396	1140.880	-59.898	-230.182	1132.286	-7.410	-189.961	1095.970	-10.569	17.991	626.626	-34.173	55.935	544.485	-55.330	33.806	422.411	-144.157	73.355	115.770	-208.871	34.429	78.117	-4.052	-2.215	33.294	-20.559	46.763	33.166	-61.449	-309.682	661.639	-104.488	-337.439	583.421	-147.281	-329.935	461.176	-301.876	-346.217	187.173	-326.504	-274.660	156.365	-215.787	-407.150	44.842	-260.950	-414.053	62.042
1054	3.51000	54.090	192.701	1715.533	45.858	24.929	1723.464	172.046	97.758	1715.787	65.309	76.740	1395.799	-43.999	59.100	1592.974	-168.722	-62.533	1287.009	-57.398	253.782	1472.388	-249.628	186.992	1340.046	-230.915	241.482	1227.693	-214.102	147.426	1208.266	-21.454	194.100	1089.359	-62.892	224.536	1033.062	64.548	249.757	1040.737	76.167	-66.131	1557.595	90.362	-274.416	1402.377	197.674	-274.664	1394.974	169.423	-250.730	1292.001	408.778	-148.152	1352.466	434.596	-209.135	1309.557	494.621	-119.685	1352.488	-2.916	41.250	1052.546	-54.756	85.610	1061.674	-197.028	-63.097	1140.545	-60.391	-230.181	1131.957	-7.663	-190.064	1095.822	-10.693	17.947	626.312	-34.317	55.902	544.155	-55.524	33.835	422.130	-144.284	73.410	115.568	-209.001	34.439	77.742	-4.162	-2.265	33.313	-20.630	46.780	33.199	-61.360	-309.666	661.518	-104.315	-337.603	583.255	-147.032	-330.165	460.972	-301.591	-346.681	186.859	-326.430	-275.151	156.111	-215.504	-407.481	44.629	-260.563	-414.533	61.934
1055	3.51333	53.147	191.535	1716.003	44.960	23.643	1723.873	171.132	96.612	1716.301	64.910	75.880	1396.322	-44.905	58.250	1592.979	-169.261	-62.426	1286.393	-57.440	253.203	1472.942	-249.478	187.381	1339.733	-230.026	241.973	1227.623	-213.439	147.844	1208.130	-20.016	193.972	1090.502	-61.125	224.758	1034.020	66.386	249.442	1042.473	74.547	-67.675	1557.601	87.548	-275.373	1401.603	194.552	-276.129	1394.337	166.633	-251.663	1291.320	405.476	-149.416	1353.324	431.557	-209.674	1310.261	491.257	-120.715	1354.176	-2.715	41.201	1052.573	-54.485	85.657	1061.592	-197.200	-62.762	1140.152	-60.800	-230.111	1131.695	-7.907	-190.161	1095.666	-10.781	17.908	625.955	-34.426	55.853	543.847	-55.683	33.846	421.827	-144.458	73.404	115.190	-209.220	34.415	77.170	-4.190	-2.282	33.311	-20.684	46.748	33.212	-61.279	-309.601	661.362	-104.086	-337.739	583.031	-146.669	-330.485	460.740	-301.335	-347.056	186.538	-326.387	-275.662	155.748	-215.126	-407.774	44.313	-260.032	-415.050	61.730
1056	3.51667	52.215	190.372	1716.466	44.122	22.519	1724.271	170.266	95.548	1716.813	64.535	75.041	1396.815	-45.778	57.453	1593.058	-169.596	-62.417	1286.054	-57.473	252.612	1473.485	-249.275	187.854	1339.370	-229.136	242.409	1227.552	-212.888	148.259	1208.015	-18.606	193.810	1091.608	-59.184	224.834	1034.885	68.316	249.120	1044.216	73.065	-69.103	1557.672	84.814	-276.344	1400.829	191.475	-277.525	1393.717	163.854	-252.458	1290.731	402.186	-150.587	1354.291	428.583	-210.485	1310.917	487.997	-121.851	1355.884	-2.519	41.137	1052.572	-54.212	85.693	1061.478	-197.337	-62.466	1139.858	-61.175	-229.992	1131.369	-8.091	-190.249	1095.512	-10.802	17.854	625.601	-34.529	55.805	543.517	-55.817	33.835	421.531	-144.653	73.389	114.869	-209.320	34.469	76.765	-4.185	-2.318	33.342	-20.680	46.724	33.201	-61.140	-309.542	661.200	-103.729	-337.916	582.972	-146.394	-330.722	460.528	-301.235	-347.362	186.351	-326.342	-276.047	155.541	-214.631	-408.029	44.031	-259.517	-415.292	61.458
1057	3.52000	51.298	189.224	1716.926	43.313	21.451	1724.711	169.378	94.434	1717.315	64.174	74.201	1397.307	-46.685	56.579	1593.208	-170.110	-62.331	1285.544	-57.528	252.027	1474.027	-249.048	188.262	1339.120	-228.241	242.852	1227.463	-212.212	148.743	1207.908	-17.176	193.648	1092.761	-57.327	224.965	1035.876	70.193	248.805	1045.964	71.578	-70.514	1557.793	82.114	-277.276	1400.186	188.403	-279.086	1393.041	161.140	-253.253	1290.165	398.908	-151.775	1355.289	425.596	-211.315	1311.689	484.690	-122.880	1357.579	-2.308	41.063	1052.563	-53.973	85.722	1061.337	-197.438	-62.170	1139.542	-61.552	-230.006	1131.111	-8.273	-190.325	1095.378	-10.832	17.817	625.252	-34.623	55.780	543.252	-55.947	33.805	421.233	-144.772	73.426	114.602	-209.461	34.486	76.379	-4.177	-2.368	33.343	-20.669	46.704	33.201	-61.094	-309.517	661.063	-103.460	-337.984	582.814	-146.020	-331.056	460.289	-301.270	-347.641	186.466	-326.410	-276.411	155.518	-214.025	-408.223	43.875	-259.009	-415.454	61.299
1058	3.52333	50.316	188.106	1717.429	42.396	20.271	1725.170	168.450	93.335	1717.801	63.777	73.374	1397.817	-47.602	55.786	1593.380	-170.583	-62.307	1285.155	-57.535	251.474	1474.567	-248.829	188.680	1338.845	-227.321	243.387	1227.441	-211.632	149.190	1207.784	-15.747	193.482	1093.900	-55.434	224.991	1036.788	72.138	248.477	1047.759	70.120	-71.962	1557.714	79.305	-278.094	1399.430	185.244	-280.447	1392.356	158.332	-254.161	1289.527	395.682	-153.077	1356.253	422.554	-212.150	1312.433	481.375	-124.011	1359.214	-2.159	40.960	1052.525	-53.703	85.824	1061.250	-197.554	-61.850	1139.191	-61.978	-229.959	1130.858	-8.534	-190.354	1095.235	-10.906	17.753	624.877	-34.720	55.722	542.901	-56.107	33.753	420.943	-144.905	73.382	114.294	-209.577	34.527	76.045	-4.196	-2.391	33.365	-20.655	46.775	33.328	-61.104	-309.550	660.943	-103.253	-338.193	582.737	-145.771	-331.356	460.083	-301.288	-347.902	186.465	-326.544	-276.715	155.486	-213.429	-408.432	43.748	-258.569	-415.510	61.145
